fold,period_idx,date,split,id,weight,p_hat,c_exec,implied,next_implied,edge
301,301,2026-02-28 00:00:00+00:00,test,561255,0.0,0.030994887891760248,0.0095,0.0095,0.0095,0.021494887891760246
301,301,2026-02-28 00:00:00+00:00,test,561256,0.0,0.02437713129861759,0.0075,0.0075,0.0075,0.01687713129861759
301,301,2026-02-28 00:00:00+00:00,test,561257,0.0,0.022835547244430123,0.0085,0.0085,0.0085,0.014335547244430123
301,301,2026-02-28 00:00:00+00:00,test,561258,0.0,0.029382088556264,0.0085,0.0085,0.0085,0.020882088556264
301,301,2026-02-28 00:00:00+00:00,test,561259,0.0,0.025369617306441827,0.0085,0.0085,0.0085,0.016869617306441827
301,301,2026-02-28 00:00:00+00:00,test,561973,0.0,0.03617648657601721,0.0185,0.0185,0.0185,0.017676486576017208
301,301,2026-02-28 00:00:00+00:00,test,561974,0.0,0.04026181072203611,0.3965,0.3965,0.3965,-0.3562381892779639
301,301,2026-02-28 00:00:00+00:00,test,561975,0.0,0.0388379517171258,0.2045,0.2045,0.2045,-0.16566204828287417
301,301,2026-02-28 00:00:00+00:00,test,561976,0.0,0.023891417245978482,0.0125,0.0125,0.0125,0.011391417245978482
301,301,2026-02-28 00:00:00+00:00,test,561977,0.0,0.03358666269969008,0.0155,0.0155,0.0155,0.01808666269969008
301,301,2026-02-28 00:00:00+00:00,test,561978,0.0,0.028986087050862988,0.0215,0.0215,0.0215,0.00748608705086299
301,301,2026-02-28 00:00:00+00:00,test,561979,0.0,0.038968994968003205,0.0255,0.0255,0.0255,0.013468994968003207
301,301,2026-02-28 00:00:00+00:00,test,561980,0.0,0.025653914516996806,0.0095,0.0095,0.0095,0.016153914516996805
301,301,2026-02-28 00:00:00+00:00,test,561981,0.0,0.024420616221749996,0.0115,0.0115,0.0115,0.012920616221749996
301,301,2026-02-28 00:00:00+00:00,test,561982,0.0,0.02473986032484006,0.0075,0.0075,0.0075,0.01723986032484006
301,301,2026-02-28 00:00:00+00:00,test,561983,0.0,0.026443172284660678,0.0095,0.0095,0.0095,0.016943172284660676
301,301,2026-02-28 00:00:00+00:00,test,561984,0.0,0.024396651909965462,0.0085,0.0085,0.0085,0.015896651909965462
301,301,2026-02-28 00:00:00+00:00,test,561985,0.0,0.030359044237174747,0.0085,0.0085,0.0085,0.021859044237174746
301,301,2026-02-28 00:00:00+00:00,test,561986,0.0,0.028088899720880772,0.0065,0.0065,0.0065,0.021588899720880773
301,301,2026-02-28 00:00:00+00:00,test,561987,0.0,0.02395243128265186,0.0065,0.0065,0.0065,0.01745243128265186
301,301,2026-02-28 00:00:00+00:00,test,561988,0.0,0.03499086370674888,0.0085,0.0085,0.0085,0.026490863706748878
301,301,2026-02-28 00:00:00+00:00,test,561989,0.0,0.03196327940870983,0.0115,0.0115,0.0115,0.020463279408709827
301,301,2026-02-28 00:00:00+00:00,test,561990,0.0,0.02433236665389889,0.0115,0.0115,0.0115,0.012832366653898891
301,301,2026-02-28 00:00:00+00:00,test,561991,0.0,0.0233814365108691,0.0075,0.0075,0.0075,0.0158814365108691
301,301,2026-02-28 00:00:00+00:00,test,561992,0.0,0.023728560182958613,0.0085,0.0085,0.0085,0.015228560182958612
301,301,2026-02-28 00:00:00+00:00,test,561993,0.0,0.02420537793334547,0.0065,0.0065,0.0065,0.01770537793334547
301,301,2026-02-28 00:00:00+00:00,test,561994,0.0,0.02458676570320075,0.0065,0.0065,0.0065,0.018086765703200752
301,301,2026-02-28 00:00:00+00:00,test,561995,0.0,0.02535241941037663,0.0065,0.0065,0.0065,0.01885241941037663
301,301,2026-02-28 00:00:00+00:00,test,561996,0.0,0.043106870587423234,0.0495,0.0495,0.0495,-0.006393129412576769
301,301,2026-02-28 00:00:00+00:00,test,561998,0.0,0.0281175071166902,0.0115,0.0115,0.0115,0.0166175071166902
301,301,2026-02-28 00:00:00+00:00,test,561999,0.0,0.0251651745947463,0.0075,0.0075,0.0075,0.0176651745947463
301,301,2026-02-28 00:00:00+00:00,test,562000,0.0,0.026220984482079393,0.0115,0.0115,0.0115,0.014720984482079393
301,301,2026-02-28 00:00:00+00:00,test,562001,0.0,0.027768164795304483,0.0075,0.0075,0.0075,0.020268164795304484
301,301,2026-02-28 00:00:00+00:00,test,562002,0.0,0.022617698594112116,0.0065,0.0065,0.0065,0.016117698594112117
301,301,2026-02-28 00:00:00+00:00,test,562003,0.0,0.023890974994846104,0.0075,0.0075,0.0075,0.016390974994846104
301,301,2026-02-28 00:00:00+00:00,test,562004,0.0,0.030365500182346825,0.0095,0.0095,0.0095,0.020865500182346827
301,301,2026-02-28 00:00:00+00:00,test,562793,0.0,0.05416036277769102,0.535,0.535,0.535,-0.480839637222309
301,301,2026-02-28 00:00:00+00:00,test,562794,0.0,0.04986755672603607,0.465,0.465,0.465,-0.4151324432739639
301,301,2026-02-28 00:00:00+00:00,test,562802,0.0,0.05017706991432929,0.845,0.845,0.845,-0.7948229300856707
301,301,2026-02-28 00:00:00+00:00,test,562803,0.0,0.046770427348594074,0.155,0.155,0.155,-0.10822957265140593
301,301,2026-02-28 00:00:00+00:00,test,562828,0.0,0.05708149350432056,0.515,0.515,0.515,-0.45791850649567944
301,301,2026-02-28 00:00:00+00:00,test,562829,0.013513513513513514,0.0633222685050032,0.0075,0.0075,0.0075,0.05582226850500321
301,301,2026-02-28 00:00:00+00:00,test,562830,0.0,0.06255978858538518,0.345,0.345,0.345,-0.2824402114146148
301,301,2026-02-28 00:00:00+00:00,test,562831,0.0,0.05506477860128549,0.135,0.135,0.135,-0.07993522139871452
301,301,2026-02-28 00:00:00+00:00,test,562832,0.013513513513513514,0.06905368597722268,0.0055,0.0055,0.0055,0.06355368597722268
301,301,2026-02-28 00:00:00+00:00,test,564161,0.013513513513513514,0.09395828859875793,0.022,0.022,0.022,0.07195828859875794
301,301,2026-02-28 00:00:00+00:00,test,564166,0.013513513513513514,0.08399470816618766,0.0185,0.0185,0.0185,0.06549470816618766
301,301,2026-02-28 00:00:00+00:00,test,564194,0.0,0.06451119175806691,0.235,0.235,0.235,-0.17048880824193308
301,301,2026-02-28 00:00:00+00:00,test,564195,0.0,0.07919509146140952,0.135,0.135,0.135,-0.05580490853859049
301,301,2026-02-28 00:00:00+00:00,test,564196,0.013513513513513514,0.0873819122407727,0.018,0.018,0.018,0.0693819122407727
301,301,2026-02-28 00:00:00+00:00,test,564198,0.0,0.055016319594885454,0.145,0.145,0.145,-0.08998368040511454
301,301,2026-02-28 00:00:00+00:00,test,564205,0.013513513513513514,0.10111207491747506,0.0035,0.0035,0.0035,0.09761207491747506
301,301,2026-02-28 00:00:00+00:00,test,564210,0.0,0.07268835549077014,0.615,0.615,0.615,-0.5423116445092299
301,301,2026-02-28 00:00:00+00:00,test,564211,0.0,0.0643516227468921,0.125,0.125,0.125,-0.0606483772531079
301,301,2026-02-28 00:00:00+00:00,test,564212,0.013513513513513514,0.07762269721455542,0.0155,0.0155,0.0155,0.06212269721455542
301,301,2026-02-28 00:00:00+00:00,test,564213,0.013513513513513514,0.08134115463113217,0.018,0.018,0.018,0.06334115463113217
301,301,2026-02-28 00:00:00+00:00,test,564222,0.013513513513513514,0.06039281695181259,0.0015,0.0015,0.0015,0.05889281695181259
301,301,2026-02-28 00:00:00+00:00,test,564223,0.013513513513513514,0.0627033898845413,0.0015,0.0015,0.0015,0.0612033898845413
301,301,2026-02-28 00:00:00+00:00,test,565064,0.0,0.025177070828813593,0.385,0.385,0.385,-0.3598229291711864
301,301,2026-02-28 00:00:00+00:00,test,565065,0.0,0.03324299290357664,0.605,0.605,0.605,-0.5717570070964233
301,301,2026-02-28 00:00:00+00:00,test,566136,0.0,0.05779414468960568,0.245,0.245,0.245,-0.18720585531039433
301,301,2026-02-28 00:00:00+00:00,test,566140,0.0,0.04943009818549739,0.265,0.265,0.265,-0.21556990181450264
301,301,2026-02-28 00:00:00+00:00,test,566142,0.0,0.05256900366167019,0.355,0.355,0.355,-0.3024309963383298
301,301,2026-02-28 00:00:00+00:00,test,566146,0.0,0.0729876929982669,0.116,0.116,0.116,-0.0430123070017331
301,301,2026-02-28 00:00:00+00:00,test,566170,0.013513513513513514,0.05068978619787566,0.001,0.0005,0.0005,0.04968978619787566
301,301,2026-02-28 00:00:00+00:00,test,566186,0.013513513513513514,0.04000066651740791,0.001,0.0005,0.0005,0.03900066651740791
301,301,2026-02-28 00:00:00+00:00,test,566187,0.0,0.05576717314757005,0.425,0.425,0.425,-0.3692328268524299
301,301,2026-02-28 00:00:00+00:00,test,566188,0.0,0.05155142575967143,0.575,0.575,0.575,-0.5234485742403285
301,301,2026-02-28 00:00:00+00:00,test,566191,0.013513513513513514,0.0564940986352107,0.001,0.0005,0.0005,0.0554940986352107
301,301,2026-02-28 00:00:00+00:00,test,566193,0.013513513513513514,0.0470039911557081,0.001,0.0005,0.0005,0.0460039911557081
301,301,2026-02-28 00:00:00+00:00,test,566230,0.013513513513513514,0.061714702423140484,0.001,0.0005,0.0005,0.06071470242314048
301,301,2026-02-28 00:00:00+00:00,test,567560,0.013513513513513514,0.06305723839323178,0.0065,0.0065,0.0065,0.05655723839323178
301,301,2026-02-28 00:00:00+00:00,test,567561,0.0,0.07344053370340049,0.985,0.985,0.985,-0.9115594662965995
301,301,2026-02-28 00:00:00+00:00,test,567562,0.013513513513513514,0.036712079496448315,0.001,0.0005,0.0005,0.035712079496448314
301,301,2026-02-28 00:00:00+00:00,test,567563,0.013513513513513514,0.053047227060405114,0.001,0.0005,0.0005,0.05204722706040511
301,301,2026-02-28 00:00:00+00:00,test,567565,0.013513513513513514,0.07376336497332134,0.001,0.0005,0.0005,0.07276336497332134
301,301,2026-02-28 00:00:00+00:00,test,567621,0.0,0.036636101055819506,0.0745,0.0745,0.0745,-0.03786389894418049
301,301,2026-02-28 00:00:00+00:00,test,567687,0.0,0.04612506621255085,0.295,0.295,0.295,-0.24887493378744913
301,301,2026-02-28 00:00:00+00:00,test,568117,0.0,0.0502881493753714,0.065,0.065,0.065,-0.014711850624628604
301,301,2026-02-28 00:00:00+00:00,test,569356,0.013513513513513514,0.08934507995391369,0.001,0.0005,0.0005,0.08834507995391369
301,301,2026-02-28 00:00:00+00:00,test,569357,0.013513513513513514,0.08055756696955362,0.0015,0.0015,0.0015,0.07905756696955361
301,301,2026-02-28 00:00:00+00:00,test,569359,0.013513513513513514,0.08356031036300582,0.001,0.0005,0.0005,0.08256031036300582
301,301,2026-02-28 00:00:00+00:00,test,569364,0.013513513513513514,0.0676706184516439,0.001,0.0005,0.0005,0.0666706184516439
301,301,2026-02-28 00:00:00+00:00,test,569365,0.013513513513513514,0.07939685160560317,0.0015,0.0015,0.0015,0.07789685160560317
301,301,2026-02-28 00:00:00+00:00,test,569367,0.013513513513513514,0.07970456459145649,0.001,0.0005,0.0005,0.07870456459145649
301,301,2026-02-28 00:00:00+00:00,test,569369,0.013513513513513514,0.07095291033887277,0.001,0.0005,0.0005,0.06995291033887277
301,301,2026-02-28 00:00:00+00:00,test,569371,0.013513513513513514,0.07736667281691806,0.001,0.0005,0.0005,0.07636667281691806
301,301,2026-02-28 00:00:00+00:00,test,569372,0.013513513513513514,0.07200180729462109,0.001,0.0005,0.0005,0.07100180729462109
301,301,2026-02-28 00:00:00+00:00,test,597964,0.013513513513513514,0.07479103013172025,0.0225,0.0225,0.0225,0.052291030131720255
301,301,2026-02-28 00:00:00+00:00,test,599323,0.0,0.08042250884209957,0.915,0.915,0.915,-0.8345774911579005
301,301,2026-02-28 00:00:00+00:00,test,599324,0.0,0.06031819836262727,0.085,0.085,0.085,-0.024681801637372734
301,301,2026-02-28 00:00:00+00:00,test,601818,0.013513513513513514,0.05219073795937133,0.0035,0.0035,0.0035,0.04869073795937133
301,301,2026-02-28 00:00:00+00:00,test,601819,0.0,0.06740237739513795,0.385,0.385,0.385,-0.3175976226048621
301,301,2026-02-28 00:00:00+00:00,test,601820,0.013513513513513514,0.057436608641474554,0.0065,0.0065,0.0065,0.050936608641474555
301,301,2026-02-28 00:00:00+00:00,test,601821,0.0,0.06705223140610543,0.0375,0.0375,0.0375,0.029552231406105432
301,301,2026-02-28 00:00:00+00:00,test,601822,0.013513513513513514,0.07585895416553955,0.0055,0.0055,0.0055,0.07035895416553954
301,301,2026-02-28 00:00:00+00:00,test,601823,0.013513513513513514,0.04201584375763734,0.0035,0.0035,0.0035,0.038515843757637336
301,301,2026-02-28 00:00:00+00:00,test,601824,0.013513513513513514,0.04133185218911073,0.0015,0.0015,0.0015,0.03983185218911073
301,301,2026-02-28 00:00:00+00:00,test,601825,0.0,0.06315355214602539,0.0635,0.0635,0.0635,-0.000346447853974613
301,301,2026-02-28 00:00:00+00:00,test,601826,0.0,0.06803921151445975,0.394,0.394,0.394,-0.3259607884855403
301,301,2026-02-28 00:00:00+00:00,test,609655,0.0,0.06821230657092991,0.255,0.255,0.255,-0.1867876934290701
301,301,2026-02-28 00:00:00+00:00,test,616902,0.0,0.07402867202407122,0.3415,0.3415,0.3415,-0.2674713279759288
301,301,2026-02-28 00:00:00+00:00,test,616903,0.0,0.06706475856724708,0.295,0.295,0.295,-0.2279352414327529
301,301,2026-02-28 00:00:00+00:00,test,616904,0.0,0.06329790111105232,0.175,0.175,0.175,-0.11170209888894767
301,301,2026-02-28 00:00:00+00:00,test,616905,0.0,0.059250899922403885,0.075,0.075,0.075,-0.015749100077596112
301,301,2026-02-28 00:00:00+00:00,test,616906,0.013513513513513514,0.06722661339546482,0.04,0.04,0.04,0.027226613395464817
301,301,2026-02-28 00:00:00+00:00,test,616907,0.013513513513513514,0.06049612006498524,0.0135,0.0135,0.0135,0.04699612006498524
301,301,2026-02-28 00:00:00+00:00,test,616908,0.013513513513513514,0.06559731214937635,0.0075,0.0075,0.0075,0.05809731214937635
301,301,2026-02-28 00:00:00+00:00,test,616909,0.013513513513513514,0.058748420053607274,0.0045,0.0045,0.0045,0.05424842005360728
301,301,2026-02-28 00:00:00+00:00,test,616910,0.013513513513513514,0.06449188392331881,0.0045,0.0045,0.0045,0.05999188392331881
301,301,2026-02-28 00:00:00+00:00,test,616911,0.013513513513513514,0.0553441052018674,0.0035,0.0035,0.0035,0.0518441052018674
301,301,2026-02-28 00:00:00+00:00,test,616912,0.013513513513513514,0.05755832524915711,0.0045,0.0045,0.0045,0.053058325249157115
301,301,2026-02-28 00:00:00+00:00,test,616913,0.013513513513513514,0.0529183077856856,0.0035,0.0035,0.0035,0.049418307785685595
301,301,2026-02-28 00:00:00+00:00,test,628936,0.013513513513513514,0.05675713579266385,0.0015,0.0015,0.0015,0.05525713579266385
301,301,2026-02-28 00:00:00+00:00,test,628937,0.013513513513513514,0.05512917655675756,0.0015,0.0015,0.0015,0.05362917655675756
301,301,2026-02-28 00:00:00+00:00,test,628940,0.0,0.07090169974235706,0.0625,0.0625,0.0625,0.008401699742357063
301,301,2026-02-28 00:00:00+00:00,test,628942,0.013513513513513514,0.05610792651357082,0.0015,0.0015,0.0015,0.05460792651357082
301,301,2026-02-28 00:00:00+00:00,test,628943,0.013513513513513514,0.05352916925910365,0.0015,0.0015,0.0015,0.05202916925910365
301,301,2026-02-28 00:00:00+00:00,test,628944,0.013513513513513514,0.05578001396286743,0.0015,0.0015,0.0015,0.05428001396286743
301,301,2026-02-28 00:00:00+00:00,test,628945,0.013513513513513514,0.05251651689545674,0.0015,0.0015,0.0015,0.05101651689545674
301,301,2026-02-28 00:00:00+00:00,test,628946,0.013513513513513514,0.06095784044754105,0.0015,0.0015,0.0015,0.05945784044754105
301,301,2026-02-28 00:00:00+00:00,test,628948,0.013513513513513514,0.05764225289425276,0.0015,0.0015,0.0015,0.05614225289425276
301,301,2026-02-28 00:00:00+00:00,test,628949,0.013513513513513514,0.05792860181253145,0.0015,0.0015,0.0015,0.05642860181253145
301,301,2026-02-28 00:00:00+00:00,test,628950,0.013513513513513514,0.054054572934887794,0.0015,0.0015,0.0015,0.05255457293488779
301,301,2026-02-28 00:00:00+00:00,test,628951,0.013513513513513514,0.05596412208263608,0.0015,0.0015,0.0015,0.054464122082636075
301,301,2026-02-28 00:00:00+00:00,test,628952,0.013513513513513514,0.05488405270524576,0.0015,0.0015,0.0015,0.05338405270524576
301,301,2026-02-28 00:00:00+00:00,test,628953,0.013513513513513514,0.05662042772032621,0.0015,0.0015,0.0015,0.05512042772032621
301,301,2026-02-28 00:00:00+00:00,test,628954,0.013513513513513514,0.0589370831332141,0.0015,0.0015,0.0015,0.0574370831332141
302,302,2026-03-01 00:00:00+00:00,test,540819,0.0,0.04247322632716192,0.485,0.485,0.485,-0.44252677367283805
302,302,2026-03-01 00:00:00+00:00,test,540843,0.0,0.07925758266193544,0.51,0.51,0.51,-0.43074241733806456
302,302,2026-03-01 00:00:00+00:00,test,540844,0.0,0.04659300248212003,0.494,0.494,0.494,-0.44740699751787993
302,302,2026-03-01 00:00:00+00:00,test,553824,0.0,0.0713207477694324,0.175,0.175,0.175,-0.10367925223056759
302,302,2026-03-01 00:00:00+00:00,test,553826,0.0,0.06787845302669727,0.085,0.085,0.085,-0.01712154697330273
302,302,2026-03-01 00:00:00+00:00,test,553827,0.0,0.07704021829941929,0.058,0.058,0.058,0.019040218299419286
302,302,2026-03-01 00:00:00+00:00,test,553828,0.0,0.0846813734215706,0.2525,0.2525,0.2525,-0.1678186265784294
302,302,2026-03-01 00:00:00+00:00,test,553829,0.0,0.08073479708457733,0.0795,0.0795,0.0795,0.001234797084577327
302,302,2026-03-01 00:00:00+00:00,test,553830,0.0,0.08601393535519167,0.0845,0.0845,0.0845,0.0015139353551916618
302,302,2026-03-01 00:00:00+00:00,test,553831,0.021088397665456747,0.07539555237925158,0.0065,0.0065,0.0065,0.06889555237925157
302,302,2026-03-01 00:00:00+00:00,test,553837,0.021088397665456747,0.06948043461010252,0.0165,0.0165,0.0165,0.05298043461010252
302,302,2026-03-01 00:00:00+00:00,test,553838,0.0,0.08849477311516585,0.0615,0.0615,0.0615,0.02699477311516585
302,302,2026-03-01 00:00:00+00:00,test,553843,0.021088397665456747,0.07139185659570027,0.026,0.026,0.026,0.045391856595700275
302,302,2026-03-01 00:00:00+00:00,test,553848,0.021088397665456747,0.05932317373824788,0.0105,0.0105,0.0105,0.04882317373824788
302,302,2026-03-01 00:00:00+00:00,test,553849,0.021088397665456747,0.07628034232817782,0.0455,0.0455,0.0455,0.03078034232817782
302,302,2026-03-01 00:00:00+00:00,test,553851,0.0,0.08036012261410964,0.071,0.071,0.071,0.00936012261410965
302,302,2026-03-01 00:00:00+00:00,test,553852,0.021088397665456747,0.06618769172412924,0.0125,0.0125,0.0125,0.05368769172412924
302,302,2026-03-01 00:00:00+00:00,test,553857,0.0,0.05280696665079292,0.044,0.044,0.044,0.008806966650792926
302,302,2026-03-01 00:00:00+00:00,test,553859,0.021088397665456747,0.059864915766845134,0.015,0.015,0.015,0.044864915766845134
302,302,2026-03-01 00:00:00+00:00,test,553863,0.021088397665456747,0.05196154654056841,0.0175,0.0175,0.0175,0.034461546540568405
302,302,2026-03-01 00:00:00+00:00,test,553864,0.021088397665456747,0.045421012996617764,0.005,0.005,0.005,0.04042101299661777
302,302,2026-03-01 00:00:00+00:00,test,553865,0.0,0.05785626015768469,0.065,0.065,0.065,-0.007143739842315311
302,302,2026-03-01 00:00:00+00:00,test,553869,0.021088397665456747,0.04493202015837797,0.0015,0.0015,0.0015,0.043432020158377965
302,302,2026-03-01 00:00:00+00:00,test,553877,0.021088397665456747,0.03946549229451749,0.001,0.0005,0.0005,0.03846549229451749
302,302,2026-03-01 00:00:00+00:00,test,553879,0.021088397665456747,0.04679326741249643,0.0015,0.0015,0.0015,0.04529326741249643
302,302,2026-03-01 00:00:00+00:00,test,558934,0.0,0.03519206493801311,0.1615,0.1615,0.1615,-0.1263079350619869
302,302,2026-03-01 00:00:00+00:00,test,558936,0.0,0.045034298937037566,0.161,0.161,0.161,-0.11596570106296245
302,302,2026-03-01 00:00:00+00:00,test,558937,0.0,0.03352595372985342,0.085,0.085,0.085,-0.05147404627014659
302,302,2026-03-01 00:00:00+00:00,test,558939,0.0,0.035881830224860474,0.0535,0.0535,0.0535,-0.017618169775139525
302,302,2026-03-01 00:00:00+00:00,test,558940,0.0,0.041043666657016205,0.0785,0.0785,0.0785,-0.037456333342983796
302,302,2026-03-01 00:00:00+00:00,test,558941,0.0,0.03502752456527209,0.0335,0.0335,0.0335,0.0015275245652720884
302,302,2026-03-01 00:00:00+00:00,test,558943,0.0,0.03007944742963006,0.0125,0.0125,0.0125,0.01757944742963006
302,302,2026-03-01 00:00:00+00:00,test,558944,0.0,0.027698649643535224,0.0095,0.0095,0.0095,0.018198649643535222
302,302,2026-03-01 00:00:00+00:00,test,558945,0.0,0.031404756887813245,0.0105,0.0105,0.0105,0.020904756887813243
302,302,2026-03-01 00:00:00+00:00,test,558947,0.0,0.03050162464186573,0.0165,0.0165,0.0165,0.014001624641865728
302,302,2026-03-01 00:00:00+00:00,test,558949,0.0,0.04780411321687455,0.0215,0.0215,0.0215,0.02630411321687455
302,302,2026-03-01 00:00:00+00:00,test,558954,0.0,0.023196669007417327,0.0025,0.0025,0.0025,0.020696669007417328
302,302,2026-03-01 00:00:00+00:00,test,558955,0.0,0.03009001789292382,0.0065,0.0065,0.0065,0.02359001789292382
302,302,2026-03-01 00:00:00+00:00,test,558956,0.0,0.024160120580844272,0.0045,0.0045,0.0045,0.01966012058084427
302,302,2026-03-01 00:00:00+00:00,test,558958,0.0,0.022987966063004423,0.0025,0.0025,0.0025,0.020487966063004424
302,302,2026-03-01 00:00:00+00:00,test,558959,0.0,0.02390392230371434,0.0025,0.0025,0.0025,0.02140392230371434
302,302,2026-03-01 00:00:00+00:00,test,558961,0.0,0.026149815858154513,0.0035,0.0035,0.0035,0.022649815858154513
302,302,2026-03-01 00:00:00+00:00,test,558963,0.0,0.04110600634614526,0.0185,0.0185,0.0185,0.02260600634614526
302,302,2026-03-01 00:00:00+00:00,test,558964,0.0,0.024599817518125795,0.0025,0.0025,0.0025,0.022099817518125797
302,302,2026-03-01 00:00:00+00:00,test,558967,0.0,0.023279052857258016,0.0025,0.0025,0.0025,0.020779052857258017
302,302,2026-03-01 00:00:00+00:00,test,558968,0.0,0.025032216442696327,0.0035,0.0035,0.0035,0.021532216442696327
302,302,2026-03-01 00:00:00+00:00,test,558969,0.0,0.02340500201671002,0.0025,0.0025,0.0025,0.02090500201671002
302,302,2026-03-01 00:00:00+00:00,test,558970,0.0,0.023392580846662073,0.0015,0.0015,0.0015,0.021892580846662072
302,302,2026-03-01 00:00:00+00:00,test,558971,0.0,0.02318018455323456,0.0015,0.0015,0.0015,0.021680184553234557
302,302,2026-03-01 00:00:00+00:00,test,558973,0.0,0.024551716218808098,0.0035,0.0035,0.0035,0.021051716218808098
302,302,2026-03-01 00:00:00+00:00,test,558974,0.0,0.03219395472604644,0.0095,0.0095,0.0095,0.02269395472604644
302,302,2026-03-01 00:00:00+00:00,test,558977,0.0,0.02271119388826496,0.0015,0.0015,0.0015,0.021211193888264958
302,302,2026-03-01 00:00:00+00:00,test,558978,0.0,0.02500441205913369,0.0015,0.0015,0.0015,0.02350441205913369
302,302,2026-03-01 00:00:00+00:00,test,559652,0.0,0.03941804988892857,0.2725,0.2725,0.2725,-0.23308195011107144
302,302,2026-03-01 00:00:00+00:00,test,559653,0.0,0.03409215141679855,0.0825,0.0825,0.0825,-0.048407848583201456
302,302,2026-03-01 00:00:00+00:00,test,559654,0.0,0.03516517696789427,0.0405,0.0405,0.0405,-0.00533482303210573
302,302,2026-03-01 00:00:00+00:00,test,559655,0.0,0.03272102992788227,0.0365,0.0365,0.0365,-0.003778970072117728
302,302,2026-03-01 00:00:00+00:00,test,559656,0.0,0.03227195086511187,0.0125,0.0125,0.0125,0.01977195086511187
302,302,2026-03-01 00:00:00+00:00,test,559657,0.0,0.028809381742970198,0.0105,0.0105,0.0105,0.0183093817429702
302,302,2026-03-01 00:00:00+00:00,test,559658,0.0,0.04030334636165746,0.0645,0.0645,0.0645,-0.024196653638342544
302,302,2026-03-01 00:00:00+00:00,test,559661,0.0,0.039642821940726096,0.0765,0.0765,0.0765,-0.0368571780592739
302,302,2026-03-01 00:00:00+00:00,test,559662,0.0,0.022771329326447407,0.0105,0.0105,0.0105,0.012271329326447407
302,302,2026-03-01 00:00:00+00:00,test,559663,0.0,0.03353871266719701,0.0195,0.0195,0.0195,0.014038712667197011
302,302,2026-03-01 00:00:00+00:00,test,559664,0.0,0.022203408214090455,0.0075,0.0075,0.0075,0.014703408214090455
302,302,2026-03-01 00:00:00+00:00,test,559665,0.0,0.02227271987726113,0.0095,0.0095,0.0095,0.012772719877261132
302,302,2026-03-01 00:00:00+00:00,test,559666,0.0,0.02256622254892442,0.0075,0.0075,0.0075,0.01506622254892442
302,302,2026-03-01 00:00:00+00:00,test,559667,0.0,0.022975659845363,0.0105,0.0105,0.0105,0.012475659845363
302,302,2026-03-01 00:00:00+00:00,test,559668,0.0,0.04148548621094913,0.0275,0.0275,0.0275,0.013985486210949128
302,302,2026-03-01 00:00:00+00:00,test,559669,0.0,0.03476013730039157,0.0125,0.0125,0.0125,0.02226013730039157
302,302,2026-03-01 00:00:00+00:00,test,559670,0.0,0.02100483863320041,0.0065,0.0065,0.0065,0.014504838633200411
302,302,2026-03-01 00:00:00+00:00,test,559671,0.0,0.02140683960981243,0.0075,0.0075,0.0075,0.01390683960981243
302,302,2026-03-01 00:00:00+00:00,test,559673,0.0,0.020770120462304437,0.0095,0.0095,0.0095,0.011270120462304438
302,302,2026-03-01 00:00:00+00:00,test,559674,0.0,0.030902565594929696,0.0075,0.0075,0.0075,0.023402565594929696
302,302,2026-03-01 00:00:00+00:00,test,559675,0.0,0.02734308465097261,0.0225,0.0225,0.0225,0.00484308465097261
302,302,2026-03-01 00:00:00+00:00,test,559677,0.0,0.021166407945495576,0.0075,0.0075,0.0075,0.013666407945495576
302,302,2026-03-01 00:00:00+00:00,test,559678,0.0,0.02414596202886119,0.0085,0.0085,0.0085,0.01564596202886119
302,302,2026-03-01 00:00:00+00:00,test,559679,0.0,0.024608743783933004,0.0065,0.0065,0.0065,0.018108743783933005
302,302,2026-03-01 00:00:00+00:00,test,559680,0.0,0.021355972462775416,0.0065,0.0065,0.0065,0.014855972462775417
302,302,2026-03-01 00:00:00+00:00,test,559681,0.0,0.021198388568381778,0.0075,0.0075,0.0075,0.013698388568381778
302,302,2026-03-01 00:00:00+00:00,test,559683,0.0,0.022739699923359297,0.0075,0.0075,0.0075,0.015239699923359298
302,302,2026-03-01 00:00:00+00:00,test,559685,0.0,0.02045711408849201,0.0075,0.0075,0.0075,0.012957114088492011
302,302,2026-03-01 00:00:00+00:00,test,559687,0.0,0.023497540204799546,0.0085,0.0085,0.0085,0.014997540204799546
302,302,2026-03-01 00:00:00+00:00,test,559688,0.0,0.021669040978054607,0.0075,0.0075,0.0075,0.014169040978054607
302,302,2026-03-01 00:00:00+00:00,test,559691,0.0,0.02488539530030885,0.0075,0.0075,0.0075,0.01738539530030885
302,302,2026-03-01 00:00:00+00:00,test,559692,0.0,0.02315519742079992,0.0065,0.0065,0.0065,0.016655197420799923
302,302,2026-03-01 00:00:00+00:00,test,559693,0.0,0.028391212556912727,0.0085,0.0085,0.0085,0.019891212556912726
302,302,2026-03-01 00:00:00+00:00,test,561229,0.0,0.029646445275031366,0.1895,0.1895,0.1895,-0.15985355472496865
302,302,2026-03-01 00:00:00+00:00,test,561231,0.0,0.038121800163032744,0.058,0.058,0.058,-0.01987819983696726
302,302,2026-03-01 00:00:00+00:00,test,561232,0.0,0.032437809755408414,0.0185,0.0185,0.0185,0.013937809755408415
302,302,2026-03-01 00:00:00+00:00,test,561233,0.0,0.037354608071899484,0.0205,0.0205,0.0205,0.016854608071899483
