fold,id,weight,p_hat,c_exec,implied,edge
4,572770,0.07624605759252553,0.98,0.687,0.617,0.2929999999999999
4,572772,0.07624605759252553,0.98,0.22,0.1285,0.76
4,572774,0.0,0.03803132545535258,0.013,0.008,0.025031325455352582
4,572775,0.0,0.031065442102177373,0.011,0.009,0.020065442102177374
4,572776,0.0,0.03168908466002705,0.008,0.005,0.023689084660027053
4,572777,0.0,0.03425161257261066,0.012,0.0085,0.02225161257261066
4,572780,0.0,0.030256392104817478,0.015,0.014,0.015256392104817478
4,572781,0.0,0.03045477052225507,0.015,0.014,0.015454770522255072
4,572784,0.0,0.027949480091085287,0.006,0.0045,0.021949480091085286
4,572822,0.0,0.028612261385323683,0.007,0.005,0.021612261385323683
4,572824,0.0,0.035005808697769224,0.02,0.0175,0.015005808697769223
4,572829,0.0,0.02643419323079051,0.006,0.005,0.020434193230790508
4,572830,0.0,0.026612393150010447,0.004,0.0025,0.022612393150010447
4,572833,0.08,0.7920593727815403,0.546,0.53,0.24605937278154022
4,572834,0.08,0.8308878482844122,0.441,0.4205,0.3898878482844122
4,572841,0.0,0.025652179521947368,0.005,0.0035,0.020652179521947367
4,572844,0.0,0.02791402000353493,0.007,0.0045,0.02091402000353493
